"MA010120220805431676","건축사사무소성주","","M1","과학·기술","M109","기술 서비스","M10901","건축 설계 및 관련 서비스업","M72111","건축 설계 및 관련 서비스업","41","경기도","41360","남양주시","41360253","진접읍","4136025321","진접읍","4136025321100680019","1","대지",68,19,"경기도 남양주시 진접읍 장현리 68-19","413603000121","경기도 남양주시 진접읍 금강로",1509,10,"4136025321100680019025618","","경기도 남양주시 진접읍 금강로 1509-10","472865","12009","","2","",127.191487600227,37.7258350258068
"MA010120220805431787","하얼빈","","S2","수리·개인","S208","욕탕·신체관리","S20802","마사지/안마","S96122","마사지업","41","경기도","41135","성남시 분당구","41135665","구미1동","4113511400","구미동","4113511400100070002","1","대지",7,2,"경기도 성남시 분당구 구미동 7-2","411353180007","경기도 성남시 분당구 돌마로",46,,"4113511400100070002000001","","경기도 성남시 분당구 돌마로 46","463808","13630","","3","",127.106980275241,37.3496836408966
"MA010120220805431788","꼬뜨블렁쉬","","I2","음식","I212","비알코올 ","I21201","카페","I56221","커피 전문점","41","경기도","41281","고양시 덕양구","41281530","흥도동","4128110400","원흥동","4128110400106300000","1","대지",630,,"경기도 고양시 덕양구 원흥동 630","412813194062","경기도 고양시 덕양구 원흥5로",25,,"4128110400106300000000003","삼송원흥역센트럴푸르지오","경기도 고양시 덕양구 원흥5로 25","412040","10564","","","",126.876624994481,37.6486149486124
"MA010120220805431790","식판히어로","","N1","시설관리·임대","N102","청소·방제","N10202","산업설비, 운송장비 및 공공장소 청소업","N74212","산업설비, 운송장비 및 공공장소 청소업","41","경기도","41590","화성시","41590560","기배동","4159012400","기안동","4159012400101700000","1","대지",170,,"경기도 화성시 기안동 170","415904430166","경기도 화성시 기배로109번길",3,8,"4159012400101700000000001","","경기도 화성시 기배로109번길 3-8","445310","18339","","","",126.985649720537,37.2266807661815
"MA010120220805431937","컴포즈커피하남감일백제로점","","I2","음식","I212","비알코올 ","I21201","카페","I56221","커피 전문점","41","경기도","41450","하남시","41450582","감일동","4145011500","감이동","4145011500105250001","1","대지",525,1,"경기도 하남시 감이동 525-1","414503352270","경기도 하남시 감일백제로",105,,"4145011500100000000000010","신성메디타워","경기도 하남시 감일백제로 105","465190","13004","","1","",127.161214263875,37.5046689589196
"MA010120220805431939","착한숯불통바베큐","","I2","음식","I201","한식","I20107","돼지고기 구이/찜","I56111","한식 일반 음식점업","41","경기도","41590","화성시","41590253","봉담읍","4159025328","봉담읍","4159025328102580000","1","대지",258,,"경기도 화성시 봉담읍 왕림리 258","415904430298","경기도 화성시 봉담읍 독정길",24,2,"4159025328102580000033829","","경기도 화성시 봉담읍 독정길 24-2","445906","18332","","1","",126.93698848878,37.1948149234434
"MA010120220805431834","행복식당","","I2","음식","I201","한식","I20101","백반/한정식","I56111","한식 일반 음식점업","41","경기도","41220","평택시","41220630","비전2동","4122011800","비전동","4122011800108890000","1","대지",889,,"경기도 평택시 비전동 889","412203188084","경기도 평택시 중앙로",335,,"4122011800108890000019373","벽산아파트","경기도 평택시 중앙로 335","450731","17873","","","",127.119278847924,36.9920350567472
"MA010120220805431858","퀸스토리","","S2","수리·개인","S206","기타 가정용품 수리","S20601","의류/이불 수선업","S95391","의복 및 기타 가정용 직물제품 수리업","41","경기도","41390","시흥시","41390631","장곡동","4139013000","장곡동","4139013000108230006","1","대지",823,6,"경기도 시흥시 장곡동 823-6","413903199072","경기도 시흥시 장곡로",17,,"4139013000108230007011744","에이스프라자","경기도 시흥시 장곡로 17","429842","15002","","","",126.786805951163,37.3790550759276
"MA010120220805431881","블루클럽","","S2","수리·개인","S207","이용·미용","S20701","미용실","S96112","두발 미용업","41","경기도","41480","파주시","41480570","운정3동","4148010800","야당동","4148010800110660002","1","대지",1066,2,"경기도 파주시 야당동 1066-2","414803012061","경기도 파주시 경의로",1068,,"4148010800110660002000001","삼융프라자","경기도 파주시 경의로 1068","413200","10908","","","",126.759646617509,37.7125767660621
"MA010120220805431882","디카프워크룸","","I2","음식","I212","비알코올 ","I21201","카페","I56221","커피 전문점","41","경기도","41480","파주시","41480540","교하동","4148011500","문발동","4148011500106060011","1","대지",606,11,"경기도 파주시 문발동 606-11","414804418096","경기도 파주시 꽃아마길",41,,"4148025929106060011002684","","경기도 파주시 꽃아마길 41","413070","10884","","1","",126.707926511789,37.7192652917342
"MA010120220805431892","바디","","S2","수리·개인","S208","욕탕·신체관리","S20803","체형/비만 관리","S96129","체형 등 기타 신체 관리 서비스업","41","경기도","41190","부천시","41190603","심곡동","4119010200","심곡동","4119010200101100017","1","대지",110,17,"경기도 부천시 심곡동 110-17","411904352222","경기도 부천시 부흥로373번길",36,1,"4119510200101100017004708","","경기도 부천시 부흥로373번길 36-1","420820","14577","","","",126.784152408179,37.4929109218172
"MA010120220805431897","프렌즈","","R1","예술·스포츠","R103","스포츠 서비스","R10311","골프 연습장","R91136","골프 연습장 운영업","41","경기도","41360","남양주시","41360253","진접읍","4136025328","진접읍","4136025328110590004","1","대지",1059,4,"경기도 남양주시 진접읍 금곡리 1059-4","413604391796","경기도 남양주시 진접읍 해밀예당2로145번길",3,9,"4136025328110590004000001","","경기도 남양주시 진접읍 해밀예당2로145번길 3-9","472861","12060","","4","",127.203683003798,37.7183583703567
"MA010120220805431999","별달모바일","","G2","소매","G208","가전·통신 소매","G20802","핸드폰 소매업","G47312","통신기기 소매업","41","경기도","41133","성남시 중원구","41133580","상대원2동","4113310500","상대원동","4113310500141250000","1","대지",4125,,"경기도 성남시 중원구 상대원동 4125","411333179026","경기도 성남시 중원구 희망로",347,,"4113310500141250000049217","","경기도 성남시 중원구 희망로 347","462817","13399","","1","",127.157936778609,37.4369213874831
"MA010120220805432011","포레,쉼과요가","","P1","교육","P106","기타 교육","P10603","요가/필라테스 학원","P85612","기타 스포츠 교육기관","41","경기도","41135","성남시 분당구","41135662","금곡동","4113511100","금곡동","4113511100101610000","1","대지",161,,"경기도 성남시 분당구 금곡동 161","411352000005","경기도 성남시 분당구 성남대로",165,,"4113511100101610000040003","천사의도시1오피스텔","경기도 성남시 분당구 성남대로 165","463805","13615","","","",127.108299453743,37.3507568696223
"MA010120220805432012","1인용피자안성만세점","","I2","음식","I210","기타 간이","I21003","피자","I56192","피자, 햄버거, 샌드위치 및 유사 음식점업","41","경기도","41550","안성시","41550380","원곡면","4155038026","원곡면","4155038026102290068","1","대지",229,68,"경기도 안성시 원곡면 외가천리 229-68","415503012021","경기도 안성시 원곡면 만세로",1413,,"4155038026102290068000001","","경기도 안성시 원곡면 만세로 1413","456811","17556","","","",127.129531121566,37.0367528757072
"MA010120220805432096","옷장","","G2","소매","G209","섬유·의복·신발 소매","G20902","여성 의류 소매업","G47412","여자용 겉옷 소매업","41","경기도","41480","파주시","41480510","금촌1동","4148010100","금촌동","4148010100107640015","1","대지",764,15,"경기도 파주시 금촌동 764-15","414804418071","경기도 파주시 금정12길",19,,"4148010100107640015030840","","경기도 파주시 금정12길 19","413011","10929","","1","",126.775962880998,37.7596894184975
"MA010120220805432112","아너시티지상6층H611","","M1","과학·기술","M107","본사·경영 컨설팅","M10703","경영 컨설팅업","M71531","경영 컨설팅업","41","경기도","41310","구리시","41310510","갈매동","4131010100","갈매동","4131010100105520006","1","대지",552,6,"경기도 구리시 갈매동 552-6","413104857375","경기도 구리시 갈매순환로166번길",45,,"4131010100105520006000001","구리갈매아너시티","경기도 구리시 갈매순환로166번길 45","471859","11901","","","",127.122974870965,37.6349174541697
"MA010120220805432121","통나무집","","I2","음식","I212","비알코올 ","I21201","카페","I56229","기타 비알코올 음료점업","41","경기도","41113","수원시 권선구","41113550","평동","4111312800","고색동","4111312800101050011","1","대지",105,11,"경기도 수원시 권선구 고색동 105-11","411134325053","경기도 수원시 권선구 고색로78번길",25,,"4111312800101050011035578","","경기도 수원시 권선구 고색로78번길 25","441805","16649","","1","",126.985944392311,37.2501116510543
"MA010120220805432140","제이앤씨스팀카케어","","S2","수리·개인","S203","자동차 수리·세차","S20302","자동차 세차장","S95213","자동차 세차업","41","경기도","41285","고양시 일산동구","41285552","백석2동","4128510600","백석동","4128510600114310006","1","대지",1431,6,"경기도 고양시 일산동구 백석동 1431-6","412854379214","경기도 고양시 일산동구 호수로430번길",8,16,"4128510600114310006004373","","경기도 고양시 일산동구 호수로430번길 8-16","410817","10424","","1","",126.780253025955,37.6427202698208
"MA010120220805432143","씨유오산시티","","G2","소매","G204","종합 소매","G20405","편의점","G47122","체인화 편의점","41","경기도","41370","오산시","41370510","중앙동","4137010200","부산동","4137010200108150000","1","대지",815,,"경기도 오산시 부산동 815","413703351514","경기도 오산시 부산중앙로",42,,"4137010200106980000000001","오산시티자이2차","경기도 오산시 부산중앙로 42","447050","18148","","1","",127.092556562521,37.1522066984753
"MA010120220805432208","세가지소원의원","","Q1","보건의료","Q102","의원","Q10204","피부/비뇨기과 의원","Q86201","일반의원","41","경기도","41135","성남시 분당구","41135680","운중동","4113511500","운중동","4113511500109440000","1","대지",944,,"경기도 성남시 분당구 운중동 944","411353180046","경기도 성남시 분당구 운중로",128,,"4113511500109440000000001","마크시티그린","경기도 성남시 분당구 운중로 128","463440","13466","","","",127.07733886943,37.3913022113164
"MA010120220805432209","주은뷰티","","S2","수리·개인","S207","이용·미용","S20702","피부 관리실","S96113","피부 미용업","41","경기도","41287","고양시 일산서구","41287560","주엽2동","4128710200","주엽동","4128710200100180002","1","대지",18,2,"경기도 고양시 일산서구 주엽동 18-2","412873192094","경기도 고양시 일산서구 중앙로",1456,,"4128710200100180002002073","서현프라자","경기도 고양시 일산서구 중앙로 1456","411838","10387","","4","",126.758958342147,37.6715467476635
"MA010120220805432256","포차&닭발","","I2","음식","I201","한식","I20101","백반/한정식","I56111","한식 일반 음식점업","41","경기도","41220","평택시","41220560","송북동","4122011000","지산동","4122011000107490002","1","대지",749,2,"경기도 평택시 지산동 749-2","412204364737","경기도 평택시 지산로37번길",75,,"4122011000107490002007952","","경기도 평택시 지산로37번길 75","459110","17756","","1","",127.059357088691,37.082237660649
"MA010120220805432266","북극해고등어용인신봉점","","I2","음식","I201","한식","I20112","해산물 구이/찜","I56114","한식 해산물 요리 전문점","41","경기도","41465","용인시 수지구","41465530","신봉동","4146510500","신봉동","4146510500105800001","1","대지",580,1,"경기도 용인시 수지구 신봉동 580-1","414654415099","경기도 용인시 수지구 신봉1로330번길",10,,"4146510500105800001027783","석호정","경기도 용인시 수지구 신봉1로330번길 10","448836","16803","","2","",127.054176505646,37.3337296031608
"MA010120220805432286","우가온","","I2","음식","I201","한식","I20101","백반/한정식","I56111","한식 일반 음식점업","41","경기도","41220","평택시","41220620","비전1동","4122011800","비전동","4122011800110640002","1","대지",1064,2,"경기도 평택시 비전동 1064-2","412204838186","경기도 평택시 비전9길",2,40,"4122011800110640002000001","","경기도 평택시 비전9길 2-40","450151","17855","","","",127.111950439637,37.0020281232256
"MA010120220805432411","한국도로기술","","M1","과학·기술","M109","기술 서비스","M10903","건물 및 토목 엔지니어링 서비스업","M72121","건물 및 토목 엔지니어링 서비스업","41","경기도","41590","화성시","41590590","동탄5동","4159013100","영천동","4159013100101930002","1","대지",193,2,"경기도 화성시 영천동 193-2","415903350556","경기도 화성시 동탄첨단산업1로",51,9,"4159013100101930002000001","","경기도 화성시 동탄첨단산업1로 51-9","445130","18469","","","",127.089957092108,37.214074762345
"MA010120220805432361","라땅쟈마라탕","","I2","음식","I202","중식","I20202","마라탕/훠궈","I56121","중식 음식점업","41","경기도","41390","시흥시","41390589","정왕본동","4139013200","정왕동","4139013200115260009","1","대지",1526,9,"경기도 시흥시 정왕동 1526-9","413903199052","경기도 시흥시 큰솔로",76,1,"4139013200115260009018171","","경기도 시흥시 큰솔로 76-1","429455","15051","","1","",126.755176800214,37.3436843881091
"MA010120220805432386","맛마루","","I2","음식","I210","기타 간이","I21006","치킨","I56193","치킨 전문점","41","경기도","41220","평택시","41220320","서탄면","4122032021","서탄면","4122032021105970003","1","대지",597,3,"경기도 평택시 서탄면 금암리 597-3","412203188033","경기도 평택시 서탄면 서탄로",292,1,"4122032021105970003000001","","경기도 평택시 서탄면 서탄로 292-1","451852","17704","","","",127.033070713937,37.108924564473
"MA010120220805434089","세라맘","","P1","교육","P106","기타 교육","P10613","기타 예술/스포츠 교육기관","P85629","기타 예술학원","41","경기도","41281","고양시 덕양구","41281621","화정1동","4128112300","화정동","4128112300108840013","1","대지",884,13,"경기도 고양시 덕양구 화정동 884-13","412814376196","경기도 고양시 덕양구 은빛로77번길",69,2,"4128112300108840013013294","","경기도 고양시 덕양구 은빛로77번길 69-2","412826","10478","","","",126.835692595505,37.6400007547677
"MA010120220805434094","중앙부동산공인중개사사무소","","L1","부동산","L102","부동산 서비스","L10203","부동산 중개/대리업","L68221","부동산 중개 및 대리업","41","경기도","41610","광주시","41610610","능평동","4161011600","능평동","4161011600103540000","1","대지",354,,"경기도 광주시 능평동 354","416104433120","경기도 광주시 대명대길",15,,"4161025023103540000000001","","경기도 광주시 대명대길 15","464921","12772","","1","",127.167296304542,37.3570259057781
"MA010120220805433524","남영철물건재","","G2","소매","G210","철물·건설자재 소매","G21001","철물/공구 소매업","G47511","철물 및 난방용구 소매업","41","경기도","41150","의정부시","41150567","신곡1동","4115010400","신곡동","4115010400103970004","1","대지",397,4,"경기도 의정부시 신곡동 397-4","411504343103","경기도 의정부시 동일로522번길",62,,"4115010400103970004018757","","경기도 의정부시 동일로522번길 62","480830","11735","","1","",127.061928677762,37.7348315891849
"MA010120220805433963","럭셔리노래연습장","","R1","예술·스포츠","R104","유원지·오락","R10407","노래방","R91223","노래 연습장 운영업","41","경기도","41271","안산시 상록구","41271515","이동","4127110200","이동","4127110200107150003","1","대지",715,3,"경기도 안산시 상록구 이동 715-3","412713190010","경기도 안산시 상록구 광덕1로",375,,"4127110200107150003043097","강우프라자","경기도 안산시 상록구 광덕1로 375","426863","15494","","","",126.850967512134,37.3083586331087
"MA010120220805433791","면부심","","I2","음식","I204","서양식","I20401","경양식","I56123","서양식 음식점업","41","경기도","41220","평택시","41220630","비전2동","4122012400","용이동","4122012400106440000","1","대지",644,,"경기도 평택시 용이동 644","412203351419","경기도 평택시 용죽1로",33,,"4122012400106440000000001","비전지웰푸르지오","경기도 평택시 용죽1로 33","450152","17870","","1","",127.123723021166,36.9973215744918
"MA010120220805433839","이집고기","","I2","음식","I201","한식","I20101","백반/한정식","I56111","한식 일반 음식점업","41","경기도","41220","평택시","41220250","팽성읍","4122025042","팽성읍","4122025042100010006","1","대지",1,6,"경기도 평택시 팽성읍 동창리 1-6","412204364840","경기도 평택시 팽성읍 팽성대교길",111,,"4122025042100010006000001","","경기도 평택시 팽성읍 팽성대교길 111","451802","17973","","1","",127.040503128532,36.971725688136
"MA010120220805434039","엄마손맛식당","","G2","소매","G205","식료품 소매","G20509","반찬/식료품 소매업","G47218","조리 반찬류 소매업","41","경기도","41610","광주시","41610520","송정동","4161010300","송정동","4161010300101290011","1","대지",129,11,"경기도 광주시 송정동 129-11","416103211032","경기도 광주시 송정로",15,,"4161010300101290011259130","","경기도 광주시 송정로 15","464902","12739","","1","",127.257050086584,37.4187173005135
"MA010120220805433460","엘에이당구클럽","","R1","예술·스포츠","R103","스포츠 서비스","R10310","당구장","R91135","당구장 운영업","41","경기도","41117","수원시 영통구","41117570","영통1동","4111710500","영통동","4111710500109450007","1","대지",945,7,"경기도 수원시 영통구 영통동 945-7","411173177007","경기도 수원시 영통구 봉영로",1761,,"4111710500109450007001356","","경기도 수원시 영통구 봉영로 1761","443809","16712","","3","",127.081651108275,37.2662923290592
"MA010120220805433903","인생아구찜파주","","I2","음식","I203","일식","I20301","일식 회/초밥","I56122","일식 음식점업","41","경기도","41480","파주시","41480510","금촌1동","4148010100","금촌동","4148010100101040001","1","대지",104,1,"경기도 파주시 금촌동 104-1","414803201001","경기도 파주시 가나무로",115,,"4148010100101040002030457","조인투프라자","경기도 파주시 가나무로 115","413011","10922","","","",126.778161111831,37.754378325734
"MA010120220805433725","심플리안","","S2","수리·개인","S207","이용·미용","S20701","미용실","S96112","두발 미용업","41","경기도","41630","양주시","41630540","회천2동","4163011600","덕계동","4163011600106340001","1","대지",634,1,"경기도 양주시 덕계동 634-1","416304436376","경기도 양주시 평화로1429번길",97,,"4163011600106340001018832","","경기도 양주시 평화로1429번길 97","482050","11441","","2","",127.04320645962,37.8222236606485
"MA010120220805433911","일승푸드","","G2","소매","G205","식료품 소매","G20503","정육점","G47212","육류 소매업","41","경기도","41463","용인시 기흥구","41463535","보라동","4146310600","지곡동","4146310600103590003","1","대지",359,3,"경기도 용인시 기흥구 지곡동 359-3","414633204057","경기도 용인시 기흥구 지삼로",116,,"4146310600103590003226242","","경기도 용인시 기흥구 지삼로 116","446904","17088","","","",127.130592517486,37.246810656943
"MA010120220805434250","리썸노래타운","","I2","음식","I211","주점","I21101","일반 유흥 주점","I56211","일반 유흥 주점업","41","경기도","41115","수원시 팔달구","41115730","인계동","4111514100","인계동","4111514100110380011","1","대지",1038,11,"경기도 수원시 팔달구 인계동 1038-11","411154328230","경기도 수원시 팔달구 인계로138번길",45,,"4111514100110380011052657","","경기도 수원시 팔달구 인계로138번길 45","442834","16489","","4","",127.032161389886,37.2649789808466
"MA010120220805433473","이끌림두부","","G2","소매","G205","식료품 소매","G20509","반찬/식료품 소매업","G47219","기타 식료품 소매업","41","경기도","41450","하남시","41450570","풍산동","4145011000","풍산동","4145011000104930000","1","대지",493,,"경기도 하남시 풍산동 493","414502000007","경기도 하남시 조정대로",45,,"4145011000200400001000001","미사센텀비즈","경기도 하남시 조정대로 45","465170","12918","","3","",127.184454047066,37.5506776641289
